,route_id,stop_id,stop_name
5242,78,1,Gandhipuram
5243,78,2,Alankar - Nanjappa rd
5244,78,3,Park Gate - Nanjappa rd
5245,78,4,VOC Park
5246,78,5,Uppilipalayam - Avinashi rd
5247,78,6,Sukravarpettai
5248,78,7,Gandhi Park
5249,78,8,Pal Company(Aavin)
5250,78,9,Lawley Road
5251,78,10,GCT - Thadagam rd
5252,78,11,Venkittapuram
5253,78,12,Velandipalayam
5254,78,13,Kovilmedu
5255,78,14,Sivaji Colony - Thadagam rd
5256,78,15,Edayarpalayam - Thadagam rd
5257,78,16,TVS Nagar - Thadagam rd
5258,78,17,KNG Pudur
5259,78,18,Kanuvai
5260,78,19,Somayanur - Thadagam rd
5261,78,20,Chinna Thadagam
5262,78,21,Thadagam/Anuvavi temple
sno,route_id,stop_id,stop_name
5263,7C,1,Gandhi Park
5264,7C,2,Karuppagoundan st
5265,7C,3,Town Hall
5266,7C,4,Government Hospital
5267,7C,5,Rainbow - Trichy rd
5268,7C,6,Sreepathi/Kannan
5269,7C,7,Sungam
5270,7C,8,Puliakulam
5271,7C,9,Thomas Park - Race Course
5272,7C,10,Saradhambal Temple - Race Course
5273,7C,11,KG Hospital/Theatre
5274,7C,12,Park Gate - Nanjappa rd
5275,7C,13,Alankar - Nanjappa rd
5276,7C,14,Gandhipuram
5277,7C,15,100 feet/GP
5278,7C,16,Kalyan - 100ft rd
5279,7C,17,Karpagam Complex - 100ft
5280,7C,18,Power House
5281,7C,19,North Coimbatore/Vadakovai
5282,7C,20,Savitha Hall - R.S.Puram
5283,7C,21,Post Office - R.S.Puram
5284,7C,22,Annapoorna - R.S.Puram
5285,7C,23,Kennedy - R.S.Puram
sno,route_id,stop_id,stop_name
5286,8,1,Singanallur
5287,8,2,Housing Unit - Singanallur
5288,8,3,Boat House - Singanallur
5289,8,4,Rajalakshmi mills/PERKS
5290,8,5,Central studio - SInganallur
5291,8,6,Iyer Hospital - Trichy rd
5292,8,7,Sowripalayam Pirivu
5293,8,8,Ramanathapuram
5294,8,9,Olympus - Ramanathapuram
5295,8,10,Sungam
5296,8,11,Sreepathi/Kannan
5297,8,12,Rainbow - Trichy rd
5298,8,13,Government Hospital
5299,8,14,Town Hall
5300,8,15,BigBazaar
5301,8,16,Ukkadam
5302,8,17,Karumbukkadai - Ukkadam
5303,8,18,Aathupalam/L&T tollbooth
5304,8,19,Podhanur
5305,8,20,Chettipalayam
sno,route_id,stop_id,stop_name
5306,80,1,Ondipudur
5307,80,2,Jai Shanthi - Singanallur
5308,80,3,Vasantha mills - Singanallur
5309,80,4,Singanallur
5310,80,5,Varatharajapuram
5311,80,6,ESI - Singanallur
5312,80,7,LIONs - Singanallur
5313,80,8,Ramanuja Nagar
5314,80,9,Manis Theatre
5315,80,10,Hope College
5316,80,11,Varatharaja Mills
5317,80,12,PSG Krishnammal
5318,80,13,PSG Tech - Peelamedu
5319,80,14,Suguna Kalyana Mandapam
5320,80,15,Nava India - Avinashi rd
5321,80,16,Lakshmi Mills Junction
5322,80,17,Mani School/GKNM Hospl
5323,80,18,Womens Polytechnic
5324,80,19,Gandhipuram
5325,80,20,Alankar - Nanjappa rd
5326,80,21,Park Gate - Nanjappa rd
5327,80,22,VOC Park
5328,80,23,Uppilipalayam - Avinashi rd
5329,80,24,Collectorate/DSP
5330,80,25,Railway Station
5331,80,26,Government Hospital
5332,80,27,Town Hall
5333,80,28,BigBazaar
5334,80,29,Ukkadam
5335,80,30,Karumbukkadai - Ukkadam
5336,80,31,Aathupalam/L&T tollbooth
5337,80,32,Kuniamuthur
5338,80,33,Edayarpalayam - Palghat rd
sno,route_id,stop_id,stop_name
5339,88,1,Saibaba Kovil
5340,88,2,Sivanandha Colony
5341,88,3,Power House
5342,88,4,Karpagam Complex - 100ft
5343,88,5,Kalyan - 100ft rd
5344,88,6,100 feet/GP
5345,88,7,Gandhipuram
5346,88,8,Womens Polytechnic
5347,88,9,Mani School/GKNM Hospl
5348,88,10,Lakshmi Mills Junction
5349,88,11,Nava India - Avinashi rd
5350,88,12,Suguna Kalyana Mandapam
5351,88,13,PSG Tech - Peelamedu
5352,88,14,PSG Krishnammal
5353,88,15,Varatharaja Mills
5354,88,16,Hope College
5355,88,17,Manis Theatre
5356,88,18,Ramanuja Nagar
5357,88,19,LIONs - Singanallur
5358,88,20,ESI - Singanallur
5359,88,21,Varatharajapuram
5360,88,22,Singanallur
5361,88,23,Vasantha mills - Singanallur
5362,88,24,Jai Shanthi - Singanallur
5363,88,25,Ondipudur
5364,88,26,Irugur Pirivu
5365,88,27,Irugur
sno,route_id,stop_id,stop_name
5366,8A,1,Pappampatti Pirivu
5367,8A,2,Sinthamanipudur
5368,8A,3,Irugur Pirivu
5369,8A,4,Ondipudur
5370,8A,5,Jai Shanthi - Singanallur
5371,8A,6,Vasantha mills - Singanallur
5372,8A,7,Singanallur
5373,8A,8,Housing Unit - Singanallur
5374,8A,9,Boat House - Singanallur
5375,8A,10,Rajalakshmi mills/PERKS
5376,8A,11,Central studio - SInganallur
5377,8A,12,Iyer Hospital - Trichy rd
5378,8A,13,Sowripalayam Pirivu
5379,8A,14,Ramanathapuram
5380,8A,15,Olympus - Ramanathapuram
5381,8A,16,Sungam
5382,8A,17,Sreepathi/Kannan
5383,8A,18,Rainbow - Trichy rd
5384,8A,19,Government Hospital
5385,8A,20,Town Hall
5386,8A,21,BigBazaar
5387,8A,22,Ukkadam
5388,8A,23,Karumbukkadai - Ukkadam
5389,8A,24,Aathupalam/L&T toll
sno,route_id,stop_id,stop_name
5391,9,1,Ukkadam
5392,9,2,BigBazaar
5393,9,3,Town Hall
5394,9,4,Government Hospital
5395,9,5,Railway Station
5396,9,6,Collectorate/DSP
5397,9,7,Uppilipalayam - Avinashi rd
5398,9,8,VOC Park
5399,9,9,Anna Statue - Avinashi rd
5400,9,10,Residency
5401,9,11,Lakshmi Mills Junction
5402,9,12,Nava India - Avinashi rd
5403,9,13,Suguna Kalyana Mandapam
5404,9,14,PSG Tech - Peelamedu
5405,9,15,PSG Krishnammal
5406,9,16,Varatharaja Mills
5407,9,17,CheranMaNagar
sno,route_id,stop_id,stop_name
5408,90,1,Ukkadam
5409,90,2,BigBazaar
5410,90,3,Town Hall
5411,90,4,Government Hospital
5412,90,5,Railway Station
5413,90,6,Collectorate/DSP
5414,90,7,Uppilipalayam - Avinashi rd
5415,90,8,VOC Park
5416,90,9,Anna Statue - Avinashi rd
5417,90,10,Residency
5418,90,11,Lakshmi Mills Junction
5419,90,12,Nava India - Avinashi rd
5420,90,13,Suguna Kalyana Mandapam
5421,90,14,PSG Tech - Peelamedu
5422,90,15,PSG Krishnammal
5423,90,16,Varatharaja Mills
5424,90,17,Hope College
5425,90,18,CMC - Avinashi rd
5426,90,19,CIT - CODISSIA
5427,90,20,Polytechnic - Avinashi rd
5428,90,21,PSG Arts
5429,90,22,SITRA/Airport
5430,90,23,KMCH - Avinashi rd
5431,90,24,Goldwins
5432,90,25,Thottipalayam Pirivu
5433,90,26,Rangasamy Goundan pudur
5434,90,27,Chinniyampalayam
5435,90,28,Neelambur
5436,90,29,Arasur - Avinashi road
5437,90,30,Kaniyur
sno,route_id,stop_id,stop_name
5438,90A,1,Ukkadam
5439,90A,2,BigBazaar
5440,90A,3,Town Hall
5441,90A,4,Government Hospital
5442,90A,5,Railway Station
5443,90A,6,Collectorate/DSP
5444,90A,7,Uppilipalayam - Avinashi rd
5445,90A,8,VOC Park
5446,90A,9,Anna Statue - Avinashi rd
5447,90A,10,Residency
5448,90A,11,Lakshmi Mills Junction
5449,90A,12,Nava India - Avinashi rd
5450,90A,13,Suguna Kalyana Mandapam
5451,90A,14,PSG Tech - Peelamedu
5452,90A,15,PSG Krishnammal
5453,90A,16,Varatharaja Mills
5454,90A,17,Hope College
5455,90A,18,CMC - Avinashi rd
5456,90A,19,CIT - CODISSIA
5457,90A,20,Polytechnic - Avinashi rd
5458,90A,21,PSG Arts
5459,90A,22,SITRA/Airport
5460,90A,23,KMCH - Avinashi rd
5461,90A,24,Goldwins
5462,90A,25,Thottipalayam Pirivu
5463,90A,26,Rangasamy Goundan pudur
5464,90A,27,Chinniyampalayam
5465,90A,28,Neelambur
5466,90A,29,Arasur - Avinashi road
5467,90A,30,Kaniyur
5468,90A,31,Karumathampatti
5469,90A,32,Somanur
sno,route_id,stop_id,stop_name
5470,90B,1,Ukkadam
5471,90B,2,BigBazaar
5472,90B,3,Town Hall
5473,90B,4,Government Hospital
5474,90B,5,Railway Station
5475,90B,6,Collectorate/DSP
5476,90B,7,Uppilipalayam - Avinashi rd
5477,90B,8,VOC Park
5478,90B,9,Anna Statue - Avinashi rd
5479,90B,10,Residency
5480,90B,11,Lakshmi Mills Junction
5481,90B,12,Nava India - Avinashi rd
5482,90B,13,Suguna Kalyana Mandapam
5483,90B,14,PSG Tech - Peelamedu
5484,90B,15,PSG Krishnammal
5485,90B,16,Varatharaja Mills
5486,90B,17,Hope College
5487,90B,18,CMC - Avinashi rd
5488,90B,19,CIT - CODISSIA
5489,90B,20,Polytechnic - Avinashi rd
5490,90B,21,PSG Arts
5491,90B,22,SITRA/Airport
5492,90B,23,KMCH - Avinashi rd
5493,90B,24,Goldwins
5494,90B,25,Thottipalayam Pirivu
5495,90B,26,Rangasamy Goundan pudur
5496,90B,27,Chinniyampalayam
5497,90B,28,Neelambur
sno,route_id,stop_id,stop_name
5498,92,1,Ukkadam
5499,92,2,BigBazaar
5500,92,3,Town Hall
5501,92,4,Government Hospital
5502,92,5,Railway Station
5503,92,6,Collectorate/DSP
5504,92,7,Uppilipalayam - Avinashi rd
5505,92,8,VOC Park
5506,92,9,Anna Statue - Avinashi rd
5507,92,10,Residency
5508,92,11,Lakshmi Mills Junction
5509,92,12,Nava India - Avinashi rd
5510,92,13,Suguna Kalyana Mandapam
5511,92,14,PSG Tech - Peelamedu
5512,92,15,PSG Krishnammal
5513,92,16,Varatharaja Mills
5514,92,17,Hope College
5515,92,18,CMC - Avinashi rd
5516,92,19,CIT - CODISSIA
5517,92,20,Polytechnic - Avinashi rd
5518,92,21,PSG Arts
5519,92,22,SITRA/Airport
5520,92,23,KMCH - Avinashi rd
5521,92,24,Goldwins
5522,92,25,Thottipalayam Pirivu
5523,92,26,Rangasamy Goundan pudur
5524,92,27,Chinniyampalayam
5525,92,28,Neelambur
sno,route_id,stop_id,stop_name
5526,95,1,Singanallur
5527,95,2,Varatharajapuram
5528,95,3,Uppilipalayam - Sowripalayam
5529,95,4,GV Residency
5530,95,5,Sowripalayam
5531,95,6,PSG Hospital
5532,95,7,PSG Tech - Peelamedu
5533,95,8,Suguna Kalyana Mandapam
5534,95,9,Nava India - Avinashi rd
5535,95,10,Lakshmi Mills Junction
5536,95,11,Mani School/GKNM Hospl
5537,95,12,Womens Polytechnic
5538,95,13,Gandhipuram
sno,route_id,stop_id,stop_name
5539,95A,1,Gandhipuram
5540,95A,2,Womens Polytechnic
5541,95A,3,Mani School/GKNM Hospl
5542,95A,4,Lakshmi Mills Junction
5543,95A,5,Kidney Centre
5544,95A,6,Dhamu nagar - Puliakulam
5545,95A,7,Puliakulam
5546,95A,8,Udayampalayam - Sowripalayam
5547,95A,9,Sowripalayam
5548,95A,10,GV Residency
5549,95A,11,Uppilipalayam - Sowripalayam
5550,95A,12,Varatharajapuram
5551,95A,13,Singanallur
5552,95A,14,Vasantha mills - Singanallur
5553,95A,15,Jai Shanthi - Singanallur
5554,95A,16,Ondipudur
5555,95A,17,Pattanam
sno,route_id,stop_id,stop_name
5556,96,1,Gandhipuram
5557,96,2,Alankar - Nanjappa rd
5558,96,3,Park Gate - Nanjappa rd
5559,96,4,VOC Park
5560,96,5,Uppilipalayam - Avinashi rd
5561,96,6,Marakkadai
5562,96,7,RMS Office
5563,96,8,Town Hall
5564,96,9,BigBazaar
5565,96,10,Ukkadam
5566,96,11,Karumbukkadai - Ukkadam
5567,96,12,Aathupalam/L&T tollbooth
5568,96,13,Kuniamuthur
5569,96,14,Edayarpalayam - Palghat rd
5570,96,15,Kovaipudur Pirivu
5571,96,16,Mailkal - Madukkarai
5572,96,17,Madukkarai
5573,96,18,Ettimadai
5574,96,19,KG Chavadi - Palghat rd
5575,96,20,Walayar
sno,route_id,stop_id,stop_name
5576,9A,1,PSG Krishnammal
5577,9A,2,PSG Tech - Peelamedu
5578,9A,3,Suguna Kalyana Mandapam
5579,9A,4,Nava India - Avinashi rd
5580,9A,5,Lakshmi Mills Junction
5581,9A,6,Residency
5582,9A,7,Anna Statue - Avinashi rd
5583,9A,8,VOC Park
5584,9A,9,Uppilipalayam - Avinashi rd
5585,9A,10,Collectorate/DSP
5586,9A,11,Railway Station
5587,9A,12,Government Hospital
5588,9A,13,Town Hall
5589,9A,14,Karuppagoundan st
5590,9A,15,Chetti veedhi - Perur rd
5591,9A,16,Shivalaya - Perur rd
5592,9A,17,Muthusamy Colony - Selvapuram
5593,9A,18,LIC Colony - Selvapuram
5594,9A,19,Telungupalayam Pirivu - Perur
5595,9A,20,Aathupalam - Perur rd
5596,9A,21,Tamil kalloori - Perur
5597,9A,22,Perur
5598,9A,23,Sundakkamuthur
5599,9A,24,Kovaipudur
sno,route_id,stop_id,stop_name
5600,S9,1,Ondipudur
5601,S9,2,Jai Shanthi - Singanallur
5602,S9,3,Vasantha mills - Singanallur
5603,S9,4,Singanallur
5604,S9,5,Varatharajapuram
5605,S9,6,ESI - Singanallur
5606,S9,7,LIONs - Singanallur
5607,S9,8,Ramanuja Nagar
5608,S9,9,Manis Theatre
5609,S9,10,Hope College
5610,S9,11,Varatharaja Mills
5611,S9,12,PSG Krishnammal
5612,S9,13,PSG Tech - Peelamedu
5613,S9,14,Suguna Kalyana Mandapam
5614,S9,15,Nava India - Avinashi rd
5615,S9,16,Lakshmi Mills Junction
5616,S9,17,Mani School/GKNM Hospl
5617,S9,18,Womens Polytechnic
5618,S9,19,Gandhipuram
5619,S9,20,100 feet/GP
5620,S9,21,Omni bus stand
5621,S9,22,Lakshmi puram - Sathy rd
5622,S9,23,Textool - Sathy rd
5623,S9,24,Ganapathy
5624,S9,25,CMS - Ganapathy
5625,S9,26,Maniakaranpalayam
5626,S9,27,Udayampalayam - Ganapathy
sno,route_id,stop_id,stop_name
5627,S8,1,Saibaba Kovil
5628,S8,2,Sivanandha Colony
5629,S8,3,Power House
5630,S8,4,Karpagam Complex - 100ft
5631,S8,5,Kalyan - 100ft rd
5632,S8,6,100 feet/GP
5633,S8,7,Gandhipuram
5634,S8,8,Womens Polytechnic
5635,S8,9,Mani School/GKNM Hospl
5636,S8,10,Lakshmi Mills Junction
5637,S8,11,Nava India - Avinashi rd
5638,S8,12,Suguna Kalyana Mandapam
5639,S8,13,PSG Tech - Peelamedu
5640,S8,14,PSG Krishnammal
5641,S8,15,Varatharaja Mills
5642,S8,16,Hope College
5643,S8,17,CMC - Avinashi rd
5644,S8,18,CIT - CODISSIA
5645,S8,19,Polytechnic - Avinashi rd
5646,S8,20,PSG Arts
5647,S8,21,SITRA/Airport
sno,route_id,stop_id,stop_name
5648,S7A,1,Singanallur
5649,S7A,2,Varatharajapuram
5650,S7A,3,ESI - Singanallur
5651,S7A,4,LIONs - Singanallur
5652,S7A,5,Ramanuja Nagar
5653,S7A,6,Manis Theatre
5654,S7A,7,Hope College
5655,S7A,8,Varatharaja Mills
5656,S7A,9,PSG Krishnammal
5657,S7A,10,PSG Tech - Peelamedu
5658,S7A,11,Suguna Kalyana Mandapam
5659,S7A,12,Nava India - Avinashi rd
5660,S7A,13,Lakshmi Mills Junction
5661,S7A,14,Mani School/GKNM Hospl
5662,S7A,15,Womens Polytechnic
5663,S7A,16,Gandhipuram
5664,S7A,17,Alankar - Nanjappa rd
5665,S7A,18,Park Gate - Nanjappa rd
5666,S7A,19,VOC Park
5667,S7A,20,Uppilipalayam - Avinashi rd
5668,S7A,21,Marakkadai
5669,S7A,22,RMS Office
5670,S7A,23,Town Hall
5671,S7A,24,BigBazaar
5672,S7A,25,Ukkadam
5673,S7A,26,Karumbukkadai - Ukkadam
5674,S7A,27,Aathupalam/L&T tollbooth
5675,S7A,28,Kuniamuthur
5676,S7A,29,Edayarpalayam - Palghat rd
5677,S7A,30,Kovaipudur Pirivu
5678,S7A,31,Kovaipudur
sno,route_id,stop_id,stop_name
5679,S7,1,Ondipudur
5680,S7,2,Jai Shanthi - Singanallur
5681,S7,3,Vasantha mills - Singanallur
5682,S7,4,Singanallur
5683,S7,5,Varatharajapuram
5684,S7,6,ESI - Singanallur
5685,S7,7,LIONs - Singanallur
5686,S7,8,Ramanuja Nagar
5687,S7,9,Manis Theatre
5688,S7,10,Hope College
5689,S7,11,Varatharaja Mills
5690,S7,12,PSG Krishnammal
5691,S7,13,PSG Tech - Peelamedu
5692,S7,14,Suguna Kalyana Mandapam
5693,S7,15,Nava India - Avinashi rd
5694,S7,16,Lakshmi Mills Junction
5695,S7,17,Mani School/GKNM Hospl
5696,S7,18,Womens Polytechnic
5697,S7,19,Gandhipuram
5698,S7,20,Alankar - Nanjappa rd
5699,S7,21,Park Gate - Nanjappa rd
5700,S7,22,VOC Park
5701,S7,23,Uppilipalayam - Avinashi rd
5702,S7,24,Marakkadai
5703,S7,25,RMS Office
5704,S7,26,Town Hall
5705,S7,27,BigBazaar
5706,S7,28,Ukkadam
5707,S7,29,Karumbukkadai - Ukkadam
5708,S7,30,Aathupalam/L&T tollbooth
5709,S7,31,Kuniamuthur
5710,S7,32,Edayarpalayam - Palghat rd
5711,S7,33,Kovaipudur Pirivu
5712,S7,34,Kovaipudur
sno,route_id,stop_id,stop_name
5713,S6,1,ESI - Singanallur
5714,S6,2,Varatharajapuram
5715,S6,3,Singanallur
5716,S6,4,Housing Unit - Singanallur
5717,S6,5,Boat House - Singanallur
5718,S6,6,Rajalakshmi mills/PERKS
5719,S6,7,Central studio - SInganallur
5720,S6,8,Iyer Hospital - Trichy rd
5721,S6,9,Sowripalayam Pirivu
5722,S6,10,Ramanathapuram
5723,S6,11,Olympus - Ramanathapuram
5724,S6,12,Sungam
5725,S6,13,Sreepathi/Kannan
5726,S6,14,Rainbow - Trichy rd
5727,S6,15,Government Hospital
5728,S6,16,Town Hall
5729,S6,17,Marakkadai
5730,S6,18,Sukravarpettai
5731,S6,19,Flower Market
5732,S6,20,North Coimbatore/Vadakovai
5733,S6,21,TVS - MTP rd
5734,S6,22,Muthu theatre - MTP rd
5735,S6,23,Murugan mills - MTP rd
5736,S6,24,Saibaba Kovil
5737,S6,25,Eru Company - MTP rd
5738,S6,26,Housing unit - Kovundampalayam
5739,S6,27,Kavundampalayam
5740,S6,28,Cheran Nagar - MTP rd
5741,S6,29,ITI - MTP rd
5742,S6,30,GN mills - MTP rd
5743,S6,31,Vellakinar Pirivu - MTP rd
5744,S6,32,Thudiyalur
5745,S6,33,Cheran Colony
5746,S6,34,Vellakinar
sno,route_id,stop_id,stop_name
5470,S3BB,1,Theethipalayam - Perur
5471,S3BB,2,Kovai Kondattam
5472,S3BB,3,Perur
5473,S3BB,4,Tamil kalloori - Perur
5474,S3BB,5,Aathupalam - Perur rd
5475,S3BB,6,Telungupalayam Pirivu - Perur
5476,S3BB,7,LIC Colony - Selvapuram
5477,S3BB,8,Muthusamy Colony - Selvapuram
5478,S3BB,9,Shivalaya - Perur rd
5479,S3BB,10,Chetti veedhi - Perur rd
5480,S3BB,11,Karuppagoundan st
5481,S3BB,12,Town Hall
5482,S3BB,13,Marakkadai
5483,S3BB,14,RMS Office
5484,S3BB,15,Uppilipalayam - Avinashi rd
5485,S3BB,16,VOC Park
5486,S3BB,17,Park Gate - Nanjappa rd
5487,S3BB,18,Alankar - Nanjappa rd
5488,S3BB,19,Gandhipuram
5489,S3BB,20,100 feet/GP
5490,S3BB,21,Omni bus stand
5491,S3BB,22,Lakshmi puram - Sathy rd
5492,S3BB,23,Textool - Sathy rd
5493,S3BB,24,Ganapathy
5494,S3BB,25,CMS - Ganapathy
5495,S3BB,26,Athipalayam Pirivu - Sathy rd
5496,S3BB,27,Bharathi nagar - Sathy rd
5497,S3BB,28,Ramakrishna mill - Sathy rd
5498,S3BB,29,Ganapathy Managar
sno,route_id,stop_id,stop_name
5499,S3A,1,Theethipalayam - Perur
5500,S3A,2,Kovai Kondattam
5501,S3A,3,Perur
5502,S3A,4,Tamil kalloori - Perur
5503,S3A,5,Aathupalam - Perur rd
5504,S3A,6,Telungupalayam Pirivu - Perur
5505,S3A,7,LIC Colony - Selvapuram
5506,S3A,8,Muthusamy Colony - Selvapuram
5507,S3A,9,Shivalaya - Perur rd
5508,S3A,10,Chetti veedhi - Perur rd
5509,S3A,11,Karuppagoundan st
5510,S3A,12,Town Hall
5511,S3A,13,Marakkadai
5512,S3A,14,RMS Office
5513,S3A,15,Uppilipalayam - Avinashi rd
5514,S3A,16,VOC Park
5515,S3A,17,Park Gate - Nanjappa rd
5516,S3A,18,Alankar - Nanjappa rd
5517,S3A,19,Gandhipuram
sno,route_id,stop_id,stop_name
5518,S30,1,Kovaipudur
5519,S30,2,Kovaipudur Pirivu
5520,S30,3,Edayarpalayam - Palghat rd
5521,S30,4,Kuniamuthur
5522,S30,5,Aathupalam/L&T tollbooth
5523,S30,6,Karumbukkadai - Ukkadam
5524,S30,7,Ukkadam
5525,S30,8,BigBazaar
5526,S30,9,Town Hall
5527,S30,10,Government Hospital
5528,S30,11,Railway Station
5529,S30,12,Collectorate/DSP
5530,S30,13,Uppilipalayam - Avinashi rd
5531,S30,14,VOC Park
5532,S30,15,Anna Statue - Avinashi rd
5533,S30,16,Residency
5534,S30,17,Lakshmi Mills Junction
5535,S30,18,Nava India - Avinashi rd
5536,S30,19,Suguna Kalyana Mandapam
5537,S30,20,PSG Tech - Peelamedu
5538,S30,21,PSG Krishnammal
5539,S30,22,Varatharaja Mills
5540,S30,23,Thanner Pandhal
5541,S30,24,CheranMaNagar
sno,route_id,stop_id,stop_name
5542,S3,1,Varatharajapuram
5543,S3,2,Uppilipalayam - Sowripalayam
5544,S3,3,GV Residency
5545,S3,4,Sowripalayam
5546,S3,5,Udayampalayam - Sowripalayam
5547,S3,6,Puliakulam
5548,S3,7,Sungam
5549,S3,8,Sreepathi/Kannan
5550,S3,9,Rainbow - Trichy rd
5551,S3,10,Government Hospital
5552,S3,11,Town Hall
5553,S3,12,Karuppagoundan st
5554,S3,13,Chetti veedhi - Perur rd
5555,S3,14,Shivalaya - Perur rd
5556,S3,15,Muthusamy Colony - Selvapuram
5557,S3,16,LIC Colony - Selvapuram
5558,S3,17,Telungupalayam Pirivu - Perur
5559,S3,18,Aathupalam - Perur rd
5560,S3,19,Tamil kalloori - Perur
5561,S3,20,Perur
5562,S3,21,Kovai Kondattam
5563,S3,22,Theethipalayam - Perur
sno,route_id,stop_id,stop_name
5564,S3BB,1,Theethipalayam - Perur
5565,S3BB,2,Kovai Kondattam
5566,S3BB,3,Perur
5567,S3BB,4,Tamil kalloori - Perur
5568,S3BB,5,Aathupalam - Perur rd
5569,S3BB,6,Telungupalayam Pirivu - Perur
5570,S3BB,7,LIC Colony - Selvapuram
5571,S3BB,8,Muthusamy Colony - Selvapuram
5572,S3BB,9,Shivalaya - Perur rd
5573,S3BB,10,Chetti veedhi - Perur rd
5574,S3BB,11,Karuppagoundan st
5575,S3BB,12,Town Hall
5576,S3BB,13,Marakkadai
5577,S3BB,14,RMS Office
5578,S3BB,15,Uppilipalayam - Avinashi rd
5579,S3BB,16,VOC Park
5580,S3BB,17,Park Gate - Nanjappa rd
5581,S3BB,18,Alankar - Nanjappa rd
5582,S3BB,19,Gandhipuram
5583,S3BB,20,100 feet/GP
5584,S3BB,21,Omni bus stand
5585,S3BB,22,Lakshmi puram - Sathy rd
5586,S3BB,23,Textool - Sathy rd
5587,S3BB,24,Ganapathy
5588,S3BB,25,CMS - Ganapathy
5589,S3BB,26,Athipalayam Pirivu - Sathy rd
5590,S3BB,27,Bharathi nagar - Sathy rd
5591,S3BB,28,Ramakrishna mill - Sathy rd
5592,S3BB,29,Ganapathy Managar
sno,route_id,stop_id,stop_name
5593,S3A,1,Theethipalayam - Perur
5594,S3A,2,Kovai Kondattam
5595,S3A,3,Perur
5596,S3A,4,Tamil kalloori - Perur
5597,S3A,5,Aathupalam - Perur rd
5598,S3A,6,Telungupalayam Pirivu - Perur
5599,S3A,7,LIC Colony - Selvapuram
5600,S3A,8,Muthusamy Colony - Selvapuram
5601,S3A,9,Shivalaya - Perur rd
5602,S3A,10,Chetti veedhi - Perur rd
5603,S3A,11,Karuppagoundan st
5604,S3A,12,Town Hall
5605,S3A,13,Marakkadai
5606,S3A,14,RMS Office
5607,S3A,15,Uppilipalayam - Avinashi rd
5608,S3A,16,VOC Park
5609,S3A,17,Park Gate - Nanjappa rd
5610,S3A,18,Alankar - Nanjappa rd
5611,S3A,19,Gandhipuram
sno,route_id,stop_id,stop_name
5612,S30,1,Kovaipudur
5613,S30,2,Kovaipudur Pirivu
5614,S30,3,Edayarpalayam - Palghat rd
5615,S30,4,Kuniamuthur
5616,S30,5,Aathupalam/L&T tollbooth
5617,S30,6,Karumbukkadai - Ukkadam
5618,S30,7,Ukkadam
5619,S30,8,BigBazaar
5620,S30,9,Town Hall
5621,S30,10,Government Hospital
5622,S30,11,Railway Station
5623,S30,12,Collectorate/DSP
5624,S30,13,Uppilipalayam - Avinashi rd
5625,S30,14,VOC Park
5626,S30,15,Anna Statue - Avinashi rd
5627,S30,16,Residency
5628,S30,17,Lakshmi Mills Junction
5629,S30,18,Nava India - Avinashi rd
5630,S30,19,Suguna Kalyana Mandapam
5631,S30,20,PSG Tech - Peelamedu
5632,S30,21,PSG Krishnammal
5633,S30,22,Varatharaja Mills
5634,S30,23,Thanner Pandhal
5635,S30,24,CheranMaNagar
sno,route_id,stop_id,stop_name
5636,S3,1,Varatharajapuram
5637,S3,2,Uppilipalayam - Sowripalayam
5638,S3,3,GV Residency
5639,S3,4,Sowripalayam
5640,S3,5,Udayampalayam - Sowripalayam
5641,S3,6,Puliakulam
5642,S3,7,Sungam
5643,S3,8,Sreepathi/Kannan
5644,S3,9,Rainbow - Trichy rd
5645,S3,10,Government Hospital
5646,S3,11,Town Hall
5647,S3,12,Karuppagoundan st
5648,S3,13,Chetti veedhi - Perur rd
5649,S3,14,Shivalaya - Perur rd
5650,S3,15,Muthusamy Colony - Selvapuram
5651,S3,16,LIC Colony - Selvapuram
5652,S3,17,Telungupalayam Pirivu - Perur
5653,S3,18,Aathupalam - Perur rd
5654,S3,19,Tamil kalloori - Perur
5655,S3,20,Perur
5656,S3,21,Kovai Kondattam
5657,S3,22,Theethipalayam - Perur
sno,route_id,stop_id,stop_name
5658,S27,1,Ukkadam
5659,S27,2,BigBazaar
5660,S27,3,Town Hall
5661,S27,4,Government Hospital
5662,S27,5,Rainbow - Trichy rd
5663,S27,6,Sreepathi/Kannan
5664,S27,7,Sungam
5665,S27,8,Olympus - Ramanathapuram
5666,S27,9,Ramanathapuram
5667,S27,10,Sowripalayam Pirivu
5668,S27,11,Iyer Hospital - Trichy rd
5669,S27,12,Central studio - SInganallur
5670,S27,13,Rajalakshmi mills/PERKS
5671,S27,14,Boat House - Singanallur
5672,S27,15,Housing Unit - Singanallur
5673,S27,16,Singanallur
5674,S27,17,Vasantha mills - Singanallur
5675,S27,18,Jai Shanthi - Singanallur
5676,S27,19,Ondipudur
5677,S27,20,Irugur Pirivu
5678,S27,21,Sinthamanipudur
5679,S27,22,Pappampatti Pirivu
5680,S27,23,Pallapalayam
5681,S27,24,Pappampatti
sno,route_id,stop_id,stop_name
5682,S26,1,Nanjundapuram
5683,S26,2,Ramanathapuram
5684,S26,3,Olympus - Ramanathapuram
5685,S26,4,Sungam
5686,S26,5,Sreepathi/Kannan
